1,16,96
204,17,98
439,18,100
659,18,100
973,19,102
1292,19,102
1588,20,105
1847,21,107
1913,21,107
2311,22,110
2461,21,106
2682,21,107
2904,21,107
2904,21,107
3396,22,109
2904,21,107
2904,21,107
4090,22,109
2904,21,107
4701,22,111
4806,22,110
4984,22,109
5254,22,109
2904,21,107
5683,21,108
2904,21,107
6311,22,109
6545,22,110
6623,22,109
6856,22,110
7083,22,110
2904,21,107
2904,21,107
7783,22,110
8004,22,108
8229,22,109
2904,21,107
8687,22,111
9032,23,113
9309,22,109
2904,21,107
9560,22,110
9869,22,110
2904,21,107
2904,21,107
10471,22,109
10771,23,111
10984,23,111
11193,23,112
11294,22,109
11504,22,110
11807,22,108
11713,21,107
11713,21,107
12412,22,110
12609,22,111
11713,21,107
12917,22,109
13108,22,109
13289,23,112
13488,22,109
13666,22,109
11713,21,107
14129,22,109
14231,22,109
14497,22,109
11713,21,107
14794,22,110
14973,22,110
15151,22,110
15359,23,115
15530,23,116
15151,22,110
15151,22,110
15151,22,110
15151,22,110
16351,23,112
15151,22,110
16680,23,112
16841,23,112
15151,22,110
17231,23,113
17391,23,114
17490,23,112
17654,23,112
17818,23,113
17976,23,112
17976,23,112
18337,24,115
18443,24,114
17976,23,112
17976,23,112
18923,24,115
19077,24,114
17976,23,112
17976,23,112
17976,23,112
17976,23,112
17976,23,112
20027,24,114
17976,23,112
17976,23,112
17976,23,112
20666,24,114
20828,24,115
17976,23,112
17976,23,112
17976,23,112
17976,23,112
17976,23,112
17976,23,112
21980,24,115
17976,23,112
17976,23,112
17976,23,112
22655,24,114
22655,24,114
22655,24,114
22655,24,114
22655,24,114
22655,24,114
22655,24,114
22655,24,114
22655,24,114
22655,24,114
24409,25,116
22655,24,114
22655,24,114
24940,25,115
25118,25,112
22655,24,114
25474,25,116
25474,25,116
25474,25,116
26006,26,118
26185,26,119
26366,26,119
26653,27,124
26769,28,125
27019,26,121
25474,25,116
27280,26,118
27556,27,123
27769,27,123
27913,27,123
28063,28,126
28260,28,125
28460,29,126
28634,30,128
28817,29,130
29014,29,130
29242,29,128
29419,30,123
29604,29,121
29727,30,124
29986,29,122
30238,30,124
30333,29,123
30597,29,122
30767,29,123
30858,26,118
31077,26,114
31291,27,116
31473,27,117
31656,27,118
31838,27,118
32053,28,119
32265,29,123
32405,27,118
32679,28,127
32852,26,115
33086,27,126
33294,27,128
33470,27,127
33645,28,129
33839,28,127
34052,28,127
34246,28,127
34424,28,128
34599,28,127
34830,28,127
35061,28,127
35174,28,126
35442,28,126
35529,28,126
35775,29,130
35873,27,119
36148,28,128
36338,28,127
36623,29,130
36653,29,129
36847,30,125
37155,30,126
37248,31,128
37450,31,127
37680,32,128
37835,33,130
38036,31,129
38272,30,135
38424,30,134
38675,31,138
38870,32,140
39108,33,142
39240,33,144
39529,33,144
39769,33,143
39861,33,145
40085,29,129
40229,29,130
40429,30,132
40681,31,134
40807,31,135
41072,31,135
41214,30,130
41390,16,96
41592,17,98
41848,18,100
42071,19,102
42421,20,106
42533,19,102
42893,19,101
43146,20,105
43275,19,102
43593,20,106
43275,19,102
44101,20,104
44370,21,106
44592,21,106
44731,20,104
45060,21,106
45209,20,104
45518,21,106
45770,21,107
46024,21,107
46024,21,107
46561,22,109
46652,21,106
47023,22,109
46652,21,106
47399,22,109
47599,23,111
47831,24,114
48173,22,110
48404,22,110
48515,22,108
48738,21,110
48979,22,109
49204,22,108
49536,22,110
49652,21,105
49982,22,110
50205,22,108
50314,22,108
50541,22,109
50757,22,109
51092,22,110
51211,22,103
51464,23,106
51671,23,106
51857,22,108
52078,22,108
52468,23,112
51211,22,103
51211,22,103
51211,22,103
53275,23,109
51211,22,103
51211,22,103
51211,22,103
51211,22,103
51211,22,103
54490,23,112
54533,23,105
54866,23,111
55069,23,111
51211,22,103
51211,22,103
55463,23,106
55648,23,106
51211,22,103
56007,23,106
51211,22,103
51211,22,103
56522,23,105
56690,23,105
56849,23,106
57023,23,106
57208,22,110
57381,22,109
57553,22,110
57553,22,110
57553,22,110
57553,22,110
57553,22,110
57553,22,110
57553,22,110
58709,22,111
58869,22,110
59033,23,112
59220,24,114
59376,22,110
57553,22,110
57553,22,110
57553,22,110
57553,22,110
57553,22,110
60356,23,113
60517,23,113
60677,23,112
57553,22,110
61000,23,112
61142,22,110
57553,22,110
57553,22,110
61634,23,112
61791,23,113
61945,22,110
62092,22,111
62278,23,112
62433,23,112
62589,23,112
62842,23,115
62997,23,115
63162,24,117
63207,23,114
63479,23,114
63642,24,116
63815,24,117
63922,23,115
64191,24,117
64330,24,118
64482,24,119
64684,24,120
64786,25,122
64971,24,122
65136,24,123
65354,24,122
65461,25,125
65627,24,124
65847,24,124
65984,24,116
66225,25,120
66388,25,121
66569,24,119
66759,24,116
66993,24,117
67037,24,117
67178,21,100
67405,22,115
67663,23,116
67829,23,112
67921,23,112
68132,24,115
68337,25,117
68502,25,116
68674,26,118
68847,27,120
69041,26,118
69309,23,114
69443,23,115
69657,23,114
69749,23,109
69937,23,111
70205,23,112
70310,23,112
70500,23,112
70736,24,114
70912,24,113
71053,24,116
71369,24,116
71447,24,116
71617,25,119
71835,24,114
72000,24,114
72219,25,120
72432,26,122
72583,26,123
72864,26,123
72995,26,122
73213,26,124
73474,27,127
73538,27,125
73830,28,127
74057,28,126
74176,28,127
74401,28,127
74535,28,128
74742,29,129
74859,30,132
75152,30,131
75318,30,130
75587,28,122
75718,28,128
75838,28,127
76095,28,122
76217,28,123
76491,29,132
76671,30,133
76899,30,131
77092,31,133
77202,31,133
77465,32,135
77678,32,137
77842,29,123
78076,29,116
78289,30,126
78366,30,126
78564,28,127
78754,29,130
78962,28,117
79163,29,119
79349,28,130
79669,29,131
79752,29,133
79947,29,133
80256,29,132
80439,30,134
80538,29,131
80739,30,137
80966,30,135
81300,31,137
81366,30,135
81563,29,125
81723,29,130
82058,30,134
82233,31,136
82319,30,134
82515,30,132
82715,30,130
82913,29,129
83162,30,131
83337,30,132
83536,30,132
83703,29,131
83903,30,131
84155,31,134
84448,31,120
84613,31,120
84722,31,134
84906,31,134
85096,31,134
85310,31,135
85506,31,136
85702,31,135
85886,30,133
86087,29,129
86288,30,134
86475,30,134
86681,30,130
86883,30,131
87113,29,129
87271,29,129
87471,30,131
87666,31,134
87910,32,137
88177,32,137
88368,33,139
88490,34,141
88680,32,139
88860,32,139
89050,32,140
89281,33,142
89555,32,116
89731,31,116
89841,30,134
90057,31,136
90338,31,116
90502,31,138
90717,32,119
90927,33,123
91224,33,121
91340,33,122
91527,33,123
91698,33,122
91952,33,122
92147,33,122
92379,33,117
92487,33,123
92676,34,123
92882,35,125
93074,35,126
93236,36,130
93442,37,133
93636,37,132
93874,38,134
94186,39,136
94344,38,135
94425,37,134
94688,38,136
94938,38,135
95014,36,130
95197,37,133
95511,38,136
95622,38,136
95802,36,127
96017,37,129
96223,37,128
96410,38,130
96622,38,131
96969,39,133
