1,9,30
201,10,32
419,11,34
802,12,36
887,12,36
1180,12,35
1389,12,36
1614,12,35
1866,12,37
2134,13,38
2350,13,37
2593,13,36
2908,13,38
3122,13,37
3331,13,37
3698,13,35
3782,13,38
4203,14,41
4463,14,42
4692,14,43
4958,15,43
5209,15,42
5457,15,44
5581,15,46
5745,15,44
6021,16,47
6229,16,47
5745,15,44
6742,16,46
6976,17,48
7220,17,47
5745,15,44
5745,15,44
5745,15,44
8128,16,46
5745,15,44
8778,16,46
9002,17,49
9246,17,48
9329,17,48
9714,18,52
9978,18,51
10190,18,51
10414,18,53
10645,19,54
10896,20,55
11107,20,57
11329,20,57
11595,21,59
11797,19,52
12052,19,51
12279,19,52
12528,19,52
12735,20,54
12963,21,56
13161,22,58
13401,23,61
13635,24,63
13851,23,60
14059,23,60
14285,24,63
14510,24,63
14709,24,62
14917,22,60
15101,23,62
15339,20,55
15546,21,58
15756,22,60
15958,23,62
16147,23,61
16353,22,58
16552,21,58
16772,21,58
16939,21,57
17145,22,59
17329,21,57
17528,22,60
17718,22,61
17905,22,59
18112,23,62
18298,22,61
18458,21,59
18696,22,61
18845,21,58
18986,17,50
18342,16,49
19341,17,49
19522,17,50
19712,17,51
19911,18,53
18342,16,49
20224,17,51
20459,17,50
18342,16,49
18342,16,49
20966,17,51
21117,17,51
21293,17,52
21471,17,50
21660,17,51
21836,17,51
22007,17,51
20746,16,49
19470,16,48
22536,17,50
22706,17,51
20746,16,49
23054,16,45
23239,17,52
20746,16,49
20746,16,49
20746,16,49
19470,16,48
19470,16,48
20746,16,49
20746,16,49
24605,17,51
24777,17,51
20746,16,49
20746,16,49
25287,17,51
25476,17,49
20746,16,49
20746,16,49
26049,17,46
26287,18,48
26441,18,48
26638,17,46
26794,18,49
26966,18,49
27072,18,48
27270,19,50
27399,19,51
27512,17,50
27514,17,51
27865,18,53
27514,17,51
27514,17,51
27514,17,51
27514,17,51
27514,17,51
28892,17,52
29063,17,52
28896,17,51
29427,18,54
29602,18,53
29795,18,53
29972,18,53
30124,18,54
30284,18,53
30436,18,53
30618,18,54
30618,18,54
30618,18,54
30618,18,54
30618,18,54
30618,18,54
31677,19,57
31856,19,59
32133,20,62
32210,20,59
32464,21,64
32577,21,63
32810,21,64
33054,22,67
33173,20,65
33402,21,66
33547,21,67
33777,21,67
33900,21,67
34067,22,69
34271,23,70
34459,22,69
34547,22,71
34786,23,73
34965,24,73
35161,24,75
35282,25,78
35517,26,80
35705,26,82
35920,27,85
36085,26,83
36271,27,85
36422,27,86
36597,27,86
36783,28,88
37001,27,87
37180,26,80
37359,27,80
37510,27,81
37714,28,83
37943,28,84
38053,28,83
38205,28,84
38399,29,86
38551,25,73
38747,24,77
38939,25,80
39192,26,81
39375,26,82
39480,27,85
39666,27,85
39942,26,85
40139,25,80
40269,26,79
40447,26,79
40640,27,81
40856,26,80
41038,26,82
41204,27,84
41395,27,84
41590,28,86
41881,28,87
41945,28,86
42185,28,87
42369,28,86
42559,28,86
