1,10,60
608,11,62
1218,12,64
2241,13,65
2657,13,68
3086,13,67
3772,14,70
3772,14,70
5018,15,72
3772,14,70
6369,14,68
7180,15,72
7714,15,71
8138,14,70
8967,14,68
9448,14,69
10225,15,71
10834,15,71
11476,16,74
12186,15,72
10225,15,71
13469,16,73
14066,15,70
14878,15,70
15672,16,73
10225,15,71
16834,15,71
17806,16,73
16834,15,71
16834,15,71
16834,15,71
16834,15,71
16834,15,71
21590,16,74
22293,16,74
22789,16,74
22195,15,71
24037,16,75
24758,16,76
25700,17,75
26330,17,75
21498,15,73
26022,15,71
27854,16,73
28318,15,71
28959,16,75
29514,15,73
30539,16,75
30686,15,71
26022,15,71
31933,16,75
32598,16,74
33061,16,75
33595,16,75
21498,15,73
34836,16,73
35406,16,73
35406,16,73
35406,16,73
35406,16,73
37472,16,75
38038,17,78
38660,17,75
39226,17,75
35406,16,73
35406,16,73
40839,17,75
41364,17,76
40207,16,73
42290,16,74
40207,16,73
42290,16,74
42290,16,74
42290,16,74
40207,16,73
45530,17,77
45893,17,75
46496,17,77
40207,16,73
40207,16,73
40207,16,73
48340,17,76
48837,17,75
49326,17,75
40207,16,73
40207,16,73
50918,17,77
51377,17,77
51731,17,75
52526,18,80
53071,19,81
53476,18,83
53918,19,84
54391,19,85
54875,19,85
55324,20,86
55945,21,88
56340,21,88
56899,22,90
57292,22,90
57987,21,89
58280,21,89
58780,21,86
59382,21,87
59826,21,81
60348,22,90
60889,22,91
61315,22,83
61925,23,84
62548,23,84
62884,23,91
63497,23,86
63944,22,82
64449,22,82
64914,23,91
65552,23,91
65945,24,93
66601,24,93
67100,25,95
67569,24,94
68185,24,86
68709,24,88
69407,25,90
69682,24,88
70342,24,85
70736,24,86
71282,25,90
71799,26,94
72525,27,95
73084,26,93
73469,26,91
73923,26,91
74560,27,94
75388,27,94
75727,27,93
76139,26,91
76716,25,85
77283,25,85
77854,26,85
78348,27,88
79198,28,90
79489,26,87
80146,27,88
80691,27,87
81293,27,96
81912,27,87
82429,28,89
83035,27,88
83618,27,88
84123,27,89
84795,27,90
85260,27,87
85927,27,87
86428,27,95
87277,28,97
87614,28,98
88350,28,98
88891,28,91
89709,29,92
90276,30,94
90837,30,94
91234,30,92
91806,31,96
92370,31,97
93206,32,100
93411,31,96
94018,31,96
94870,32,98
95162,32,100
95783,33,102
96350,33,102
96963,33,102
97634,33,102
98177,34,104
98838,35,106
99250,34,105
99935,35,105
100821,36,107
101064,36,108
101684,37,109
102328,38,112
103217,38,112
103455,39,114
104333,40,116
104689,41,118
105216,39,115
105751,18,74
106339,18,74
106934,19,76
107539,19,75
108148,20,77
108711,19,74
109313,19,76
109932,20,78
110512,20,79
111097,21,81
111679,22,83
112354,22,83
113004,23,85
113567,20,78
