486.2423468487014,4.090540050360797
1386.0195490703545,8.605835903190354
15243.008377796974,42.8141002527554
15243.008377796974,42.04733582564659
15243.008377796974,43.971793878324625
141913.8708176509,377.65544606837926
164329.03890837362,795.9948097118224
9919804.345729215,23305.61316186253
9919804.345729215,22945.68843286418
9919804.345729215,31125.44015806604
45673360.36187256,126069.19268704153
45673360.36187256,103165.6320333043
45673360.36187256,120716.67056960997
45673360.36187256,103960.65356950136
45673360.36187256,209000.456033231
45673360.36187256,209707.66101479088
45673360.36187256,143861.16637114852
45673360.36187256,189595.60835958397
45673360.36187256,246384.2840048987
45673360.36187256,116690.30560400114
45673360.36187256,132431.36185037883
45673360.36187256,104263.61697241878
45673360.36187256,196284.9483243355
45673360.36187256,305980.9354676029
45673360.36187256,213861.63571118336
45673360.36187256,233800.194748626
45673360.36187256,197687.57432031856
45673360.36187256,123645.39822983378
45673360.36187256,105647.43933967223
45673360.36187256,155635.51098245868
45673360.36187256,253458.21647778907
45673360.36187256,144757.14176176238
45673360.36187256,229722.12857892373
45673360.36187256,121193.5205674192
45673360.36187256,171441.9215902492
45673360.36187256,366434.8959239494
45673360.36187256,173763.12854017896
45673360.36187256,108213.3571284243
45673360.36187256,246116.80331696736
45673360.36187256,171199.4123825172
45673360.36187256,133161.9805689221
45673360.36187256,174771.1446999753
45673360.36187256,260975.21780770345
45673360.36187256,159629.35272773757
45673360.36187256,132696.12645019832
45673360.36187256,162498.46537997696
45673360.36187256,207121.510223876
47176518.89360336,261320.7676263146
47176518.89360336,241961.01833077715
47176518.89360336,304108.4915051602
52444631.41418715,467908.5964606161
52444631.41418715,300066.2105422561
52444631.41418715,296790.08390526776
52444631.41418715,263646.69532199454
52444631.41418715,375034.663194653
52444631.41418715,257664.2071969786
52444631.41418715,181216.42856843062
52444631.41418715,325096.38395824644
52444631.41418715,231344.8281792068
52444631.41418715,307436.30885293975
52444631.41418715,443285.4766065247
52444631.41418715,380737.9833917684
57742069.21147718,579254.4354892258
57742069.21147718,256344.91468853198
76064662.32096618,723845.8663820103
76064662.32096618,683989.8642531257
76064662.32096618,805412.1530002048
76064662.32096618,595052.1825436958
92887381.00675933,666012.4675767621
92887381.00675933,786630.1029344139
92887381.00675933,589793.3969602605
92887381.00675933,519958.4992170384
92887381.00675933,402001.7987088305
92887381.00675933,647620.8496493183
92887381.00675933,860723.7971181875
95656938.09988064,775351.2102799709
95656938.09988064,594072.0215501895
95656938.09988064,746029.4471761561
95656938.09988064,534940.5283969274
95656938.09988064,393702.9642876054
95656938.09988064,382159.6699552694
95656938.09988064,554911.821461829
95656938.09988064,656225.9073981553
95656938.09988064,747383.5293459122
95656938.09988064,664061.9296089547
95656938.09988064,864310.2428785191
95656938.09988064,1119023.3559390754
95656938.09988064,614548.5807621258
95656938.09988064,903496.2543920663
95656938.09988064,569062.8863983533
95656938.09988064,599510.8227886619
95656938.09988064,587598.6775647079
95656938.09988064,563624.2175824142
95656938.09988064,524281.5491761838
95656938.09988064,486744.7849680273
5033427.799009834,30303.78902793228
5033427.799009834,28777.20181738918
5033427.799009834,26476.96663949802
5033427.799009834,30061.787721808883
7708196.179717804,60918.40369550089
7708196.179717804,38098.63924560961
8885759.837489488,96296.03408796334
8885759.837489488,46616.51945832084
8885759.837489488,43308.78522790954
8885759.837489488,49279.897026557
8994195.588981995,89989.16427118257
8994195.588981995,48393.553863732035
8994195.588981995,49983.71645864313
8994195.588981995,82073.59727993341
8994195.588981995,47268.654087995616
8994195.588981995,49991.5395682531
8994195.588981995,46228.718128006076
8994195.588981995,50372.43211236115
8994195.588981995,47758.089522297596
8994195.588981995,49059.640721484735
8994195.588981995,46980.28971495715
8994195.588981995,90755.39849581479
12613794.133498792,108057.57366175737
12613794.133498792,76947.7374972177
12613794.133498792,65040.926283276254
12613794.133498792,68458.75664588838
66701292.10781407,394915.68816295464
66701292.10781407,480100.94019202405
66701292.10781407,943294.2093003832
66701292.10781407,1206723.3555939696
66701292.10781407,1657265.964375463
66701292.10781407,1108280.9620559397
66701292.10781407,1251630.0127314976
66701292.10781407,1079060.0985814177
66701292.10781407,1260262.2085424643
66701292.10781407,742927.898959396
66701292.10781407,1103191.7968903575
66701292.10781407,869680.686788254
66701292.10781407,1256550.9349037001
66701292.10781407,855407.0967387932
66701292.10781407,1084760.6728585376
66701292.10781407,1266963.812226932
66701292.10781407,1167403.6905550067
66701292.10781407,1185387.120774282
66701292.10781407,1237024.7386672478
66701292.10781407,1238051.7951034433
66701292.10781407,1571522.2747535165
66701292.10781407,1331616.671118732
66701292.10781407,1230923.9240607058
66701292.10781407,897038.7344428288
66701292.10781407,1038718.9144987391
66701292.10781407,1208862.780972124
79722547.9582433,1582074.2270138557
92198460.98640902,2059492.6976519735
92198460.98640902,1925282.840315333
92198460.98640902,1352198.5514293008
92198460.98640902,1848112.4403228427
92198460.98640902,1925274.900222598
92198460.98640902,1947764.2667947628
92198460.98640902,1663018.3181580633
92198460.98640902,2008352.0602699127
92198460.98640902,1720983.3624608289
92198460.98640902,1447809.4327983346
92198460.98640902,1450249.5033552977
92198460.98640902,990691.0965653711
92198460.98640902,1246066.8323836997
92198460.98640902,1256094.5674476114
92198460.98640902,942165.1234641835
92198460.98640902,2025379.0249158686
92198460.98640902,1664321.9516264459
92198460.98640902,1690935.89589994
92198460.98640902,1305078.127772209
92198460.98640902,1060167.2784018305
92198460.98640902,1049919.4684110254
92198460.98640902,1037738.1888263954
92198460.98640902,1234944.4292025126
92198460.98640902,883179.6035341516
92198460.98640902,981140.8193012107
92198460.98640902,869577.8421369907
92198460.98640902,862352.2154788673
92198460.98640902,1400836.7484384656
92198460.98640902,1087244.289654454
92198460.98640902,689877.9295073627
92198460.98640902,984194.4620510224
4552241.30574255,22967.360607153427
4552241.30574255,24573.742282751446
4552241.30574255,22839.000180593852
4552241.30574255,22821.39113432787
4552241.30574255,22794.692840164844
4552241.30574255,24463.560671192346
6951565.173197916,58109.38314764118
6951565.173197916,60614.25922994278
6951565.173197916,38417.695930651826
6951565.173197916,35536.99027873732
6951565.173197916,40071.422425615114
6951565.173197916,49434.295163397845
6951565.173197916,69272.29460099299
17154185.47119249,145306.5289613558
17154185.47119249,110297.70187729313
17154185.47119249,129205.09912089795
17154185.47119249,267456.36933190835
17154185.47119249,91491.91526768082
17154185.47119249,131749.54037153863
17154185.47119249,202327.69346602203
19523871.50966859,324617.5823715525
45.323015244240466,11.67016497164726
45.323015244240466,12.36922086673368
559.6417078683575,15.074324647563945
559.6417078683575,18.983680029654682
559.6417078683575,16.329811366245107
559.6417078683575,15.004044648970513
559.6417078683575,18.9452085406842
559.6417078683575,19.369052459112737
559.6417078683575,16.24040621075947
559.6417078683575,17.88159682537423
559.6417078683575,21.079700482462655
596.3891785411337,23.77233791017894
596.3891785411337,23.22326367070429
596.3891785411337,26.185409285997526
596.3891785411337,20.518056921839435
596.3891785411337,21.12668715273021
596.3891785411337,16.2498081847467
596.3891785411337,14.904124065997998
660.6446639442288,23.7155910423892
660.6446639442288,18.54612008277731
660.6446639442288,20.406487028093228
660.6446639442288,18.97645025971471
660.6446639442288,18.495007043606364
660.6446639442288,19.1701732142203
660.6446639442288,17.718027866074397
660.6446639442288,17.852345184874657
660.6446639442288,19.72069700274228
660.6446639442288,23.81577253903666
10420.038774978457,73.67088240363381
19773.931853231676,168.01139736674446
19773.931853231676,120.75023727946211
19773.931853231676,111.25905644257291
19773.931853231676,114.38462097691347
19773.931853231676,123.44077606394869
19773.931853231676,113.30468989140303
19773.931853231676,116.04058962618937
19773.931853231676,114.55444782257774
374686.7509120527,3235.4974325684384
374686.7509120527,1888.7648531449013
374686.7509120527,1900.5004618973326
374686.7509120527,2101.640064983335
374686.7509120527,2019.1854977047553
374686.7509120527,1900.2660141028277
374686.7509120527,2126.5871559683496
26332243.6228665,140231.72017929069
26332243.6228665,134217.20315161205
26332243.6228665,169970.49826499444
26332243.6228665,131879.21377433048
26332243.6228665,167874.5543283071
26332243.6228665,278936.3412584766
26332243.6228665,170372.23548352337
26332243.6228665,194483.4407076527
26332243.6228665,203395.17266295035
26332243.6228665,392810.7626531247
26332243.6228665,247541.32219410923
26332243.6228665,139054.74335023077
26332243.6228665,442570.01210737013
28562392.093490995,329351.967376641
43879124.657196276,485101.2679493762
134493337.2157134,1020835.3564133181
134493337.2157134,1336073.335315438
134493337.2157134,724363.3342035047
134493337.2157134,1369985.1438483316
134493337.2157134,962032.347990852
134493337.2157134,1354853.8089247218
134493337.2157134,960427.0923286427
134493337.2157134,1664830.1655435367
134493337.2157134,1635022.4952734478
134493337.2157134,1865032.7340963366
134493337.2157134,1260293.807134185
134493337.2157134,1367933.1038173998
134493337.2157134,1476682.0700584461
134493337.2157134,1779324.5943598002
134493337.2157134,2307300.9462225507
134493337.2157134,1261951.6444378258
134493337.2157134,1889368.0870673861
134493337.2157134,2706044.3556126193
157285783.76537475,2468747.8092552577
157285783.76537475,2831062.791673698
188929002.03248852,4766517.576294827
188929002.03248852,2951295.4842560333
188929002.03248852,3497400.578446386
203365022.793529,5865106.451763454
203365022.793529,5888274.498615396
203365022.793529,4569543.941134277
203365022.793529,5499977.37987692
203365022.793529,4570543.727456171
414847715.86201733,6436430.968273809
414847715.86201733,6976170.20379513
414847715.86201733,6678922.516077004
414847715.86201733,5528360.766461339
414847715.86201733,4820712.394815829
414847715.86201733,4631724.409133746
414847715.86201733,6945918.086290848
414847715.86201733,5252291.038133305
414847715.86201733,4062732.918331402
414847715.86201733,5709569.0609147
414847715.86201733,5594965.792293354
414847715.86201733,2822581.746574861
414847715.86201733,8945348.382904071
414847715.86201733,5042600.470324121
414847715.86201733,4215856.675302705
414847715.86201733,4750144.383542789
414847715.86201733,3174893.9968337733
414847715.86201733,4126845.651202998
414847715.86201733,2679899.0444842204
414847715.86201733,4771039.5040549645
414847715.86201733,3397426.270421316
414847715.86201733,5269127.38153043
414847715.86201733,3640325.545142925
414847715.86201733,4276451.612688448
414847715.86201733,3968160.802395429
414847715.86201733,4926022.705474789
414847715.86201733,9319913.466630751
414847715.86201733,6257659.977793545
414847715.86201733,7814581.342929826
414847715.86201733,6517633.619907157
414847715.86201733,7368636.547095581
414847715.86201733,4363297.831089766
414847715.86201733,7592655.956088848
414847715.86201733,6277334.538099762
414847715.86201733,6364176.787524798
414847715.86201733,6655790.934692089
414847715.86201733,4187356.216896511
414847715.86201733,4242186.040624876
414847715.86201733,4345470.00906779
414847715.86201733,4707374.58246113
414847715.86201733,3671925.279284937
414847715.86201733,5182314.040181748
414847715.86201733,3590935.123627281
414847715.86201733,3610647.088984211
414847715.86201733,4108466.624569739
414847715.86201733,3949857.86055421
414847715.86201733,4229053.665114911
414847715.86201733,4821297.21468531
414847715.86201733,5956941.367916947
414847715.86201733,5269369.830898221
414847715.86201733,5067325.82052983
414847715.86201733,3422445.917149353
414847715.86201733,3372896.981664323
414847715.86201733,6804127.152928062
414847715.86201733,5644068.755818768
414847715.86201733,3844028.854085607
414847715.86201733,3124384.6066624653
1978.9122112312002,12.18106657361412
4712.141538201732,18.373231349214027
4712.141538201732,15.6885247856592
4712.141538201732,16.40469721360568
4712.141538201732,16.71462316389561
4712.141538201732,17.378024936628062
4712.141538201732,19.898621178076013
4712.141538201732,21.834227519248362
4712.141538201732,26.781463438020936
4712.141538201732,25.79675497598083
4712.141538201732,39.3375532173179
4712.141538201732,45.030098599809
8890782.724142024,21525.282470687423
41574584.80459629,195140.85992679477
51258061.06956522,260450.26589778703
51258061.06956522,218143.98442757246
51258061.06956522,116273.82901910745
51258061.06956522,249494.1765580593
51258061.06956522,133234.84008787095
51258061.06956522,116909.46043974589
51258061.06956522,118750.79826519144
51258061.06956522,116762.0546119009
51258061.06956522,116413.09168997702
51258061.06956522,140146.64365320306
51258061.06956522,144385.50542197397
97956735.9503184,341089.0799477279
97956735.9503184,239776.43103753298
97956735.9503184,422494.6019649054
97956735.9503184,425741.48343299335
97956735.9503184,506587.83414683107
97956735.9503184,435539.1341971227
97956735.9503184,437572.56497528305
97956735.9503184,775397.6100273713
97956735.9503184,501652.2193676133
97956735.9503184,525696.239277008
97956735.9503184,421260.3444260149
97956735.9503184,380915.93119678146
97956735.9503184,674987.3532278411
97956735.9503184,464037.030254347
97956735.9503184,847389.4206922606
97956735.9503184,716411.674630989
97956735.9503184,545254.3381143408
97956735.9503184,769268.0965776744
97956735.9503184,748486.869772713
97956735.9503184,548467.8889199202
97956735.9503184,731804.2613958366
97956735.9503184,727135.400585983
97956735.9503184,625565.6705406277
97956735.9503184,619133.3025083754
97956735.9503184,392552.06058319745
97956735.9503184,499881.834453386
97956735.9503184,519363.77333200607
132156745.16944824,827245.2209738729
132156745.16944824,641560.7407892096
132156745.16944824,596072.314302121
132156745.16944824,468407.4677510221
132156745.16944824,820877.387122236
132156745.16944824,741785.3626028482
132156745.16944824,723532.6678128159
132156745.16944824,562834.1962771316
132156745.16944824,758912.087352096
132156745.16944824,702125.8219790981
132156745.16944824,692884.9105710379
132156745.16944824,1202246.073319004
132156745.16944824,1096255.852836195
132156745.16944824,974457.5526407139
132156745.16944824,1276240.0572257934
132156745.16944824,734702.8291185488
132156745.16944824,1322742.0210280106
132156745.16944824,1990287.446395868
132156745.16944824,1338654.8079840133
132156745.16944824,1702437.8986250432
132156745.16944824,1413128.6224469119
132156745.16944824,1380721.0685570072
132156745.16944824,1729058.4323938254
132156745.16944824,1774785.7021507022
132156745.16944824,1885957.8572582419
132156745.16944824,1712128.4638677046
132156745.16944824,1751584.3234768452
132156745.16944824,1543252.2183069088
132156745.16944824,1997889.7265931126
132156745.16944824,1428900.89141732
132156745.16944824,1289205.3656802538
132156745.16944824,1081796.7030811398
132156745.16944824,933832.7266002495
132156745.16944824,739885.3699921226
132156745.16944824,811277.6289501647
135512599.22703427,1332652.3059410544
135512599.22703427,1367317.2562226884
135512599.22703427,860085.3417711913
135512599.22703427,1147868.5189180498
135512599.22703427,1014303.9979794981
135512599.22703427,724509.2999961252
135512599.22703427,1165617.8414480689
135512599.22703427,791053.4839813531
135512599.22703427,628926.3594218593
135512599.22703427,708285.9135180402
135512599.22703427,658030.072783502
135512599.22703427,1005661.5093302783
135512599.22703427,974532.9116778342
1689695.6851697653,17465.968611065993
9549283.731776897,62846.09992685219
9549283.731776897,60720.726211721485
9549283.731776897,66986.41679791901
9549283.731776897,123621.20045964138
9549283.731776897,112245.54515116289
9549283.731776897,156657.57069896976
9549283.731776897,154425.8715746481
9549283.731776897,134135.87360937888
9549283.731776897,140114.35625604104
9549283.731776897,102540.15151887931
9549283.731776897,140624.29204468365
9560997.366660988,147370.12665923501
14870772.103395302,299730.8308787073
16106185.335902197,327884.476898902
16106185.335902197,259928.16485298693
16106185.335902197,229373.37943292994
17417506.580869325,542097.5624167214
23695993.115430612,589698.3159823337
23695993.115430612,433782.16486121353
