1,9,30
201,10,32
438,11,35
646,11,35
1026,12,37
1178,12,38
1349,12,35
1577,12,35
1936,13,41
2061,12,35
2351,13,39
2351,13,39
2841,13,39
3106,14,41
3347,14,42
3726,14,42
3967,15,45
4219,16,48
4458,16,48
4681,14,41
4825,14,42
4993,14,43
4271,13,40
5496,14,41
5750,14,41
5975,14,43
6247,14,41
6455,15,43
6852,15,46
6922,14,43
7327,15,46
7404,14,43
7646,14,44
8017,14,43
8254,15,45
8491,15,45
8558,14,42
8795,14,42
9030,14,40
9272,15,45
9618,14,42
9861,15,44
9954,14,42
10182,14,41
10430,14,42
10182,14,41
10922,15,46
11131,15,42
11350,15,43
11618,15,43
11823,15,45
10182,14,41
12380,15,45
12468,15,43
12699,15,43
13008,15,47
13230,15,47
13381,15,45
13659,16,49
13853,15,46
14083,16,50
14293,15,46
14462,15,43
14013,14,41
14939,15,44
15184,15,48
15365,15,46
15529,15,43
15740,15,44
15951,15,43
16257,16,49
16470,16,45
16558,15,43
16797,15,45
16993,15,47
17194,16,49
17380,15,44
17575,15,44
17767,15,44
18038,16,46
18192,16,47
18515,17,51
18606,16,46
18761,16,51
18951,16,51
19139,17,52
19293,15,43
19525,15,44
19709,16,49
19880,16,45
20064,16,45
20252,16,46
20408,16,46
20435,16,47
20435,16,47
20999,17,49
21262,17,49
21408,17,47
21577,18,49
21762,18,52
21938,18,52
22158,19,54
22244,19,51
22522,19,55
22658,18,52
22820,19,55
23022,20,58
23152,19,53
23352,20,59
23492,20,56
23665,21,58
23831,20,57
24049,20,57
24119,17,44
24271,16,46
24438,17,48
24624,17,44
23109,16,42
23109,16,42
25158,17,48
25325,17,49
25496,17,50
25632,16,47
25816,17,45
23109,16,42
26159,17,44
26330,18,46
26499,17,44
26675,17,43
26863,17,50
27012,17,44
27184,18,46
27376,17,50
23109,16,42
27717,17,49
23109,16,42
28060,17,50
28237,17,50
28409,17,49
28585,17,49
28739,16,48
24452,16,47
29107,16,50
29285,17,49
24452,16,47
24452,16,47
29794,16,47
29972,16,47
30139,16,47
30337,17,50
30500,17,49
30698,17,49
30863,16,48
31057,17,49
31238,17,50
31421,17,50
31603,17,49
31861,17,52
32069,18,55
32143,16,46
32328,17,48
32510,17,48
32823,18,45
32948,18,51
33108,17,49
33321,18,56
33537,19,58
33710,19,58
33824,19,54
34040,19,58
34226,19,59
34425,19,58
34588,20,60
34782,19,53
34942,19,59
35132,19,53
34428,18,56
34428,18,56
35701,19,59
35894,19,53
34428,18,56
34428,18,56
36466,19,53
36655,19,59
36854,19,56
37038,19,59
37270,20,61
37431,20,60
37625,20,60
37809,20,60
38057,21,62
38207,21,63
38427,21,62
38609,21,62
38908,22,66
38960,22,66
39240,23,68
39449,24,70
39596,24,71
39826,25,73
39941,25,73
40133,25,73
40310,25,74
40504,26,75
40710,26,75
40909,26,76
41114,26,76
41264,25,75
41607,26,73
41766,26,74
41923,26,73
42086,26,74
42223,27,77
42443,28,79
42615,28,81
42945,29,81
43012,28,79
