1,10,60
612,11,63
1300,12,65
2212,13,67
2712,13,68
3363,13,67
4128,13,67
4694,13,66
5400,14,69
6069,14,71
6877,14,70
6989,14,68
8038,14,68
6989,14,68
9298,14,69
9928,14,71
10634,14,69
11207,14,69
11875,14,69
12646,14,67
13253,14,71
13868,14,71
12982,14,68
15204,14,71
13965,14,67
16518,15,73
17658,15,71
17968,15,73
18610,16,75
19325,15,69
20077,15,74
15204,14,71
21151,14,64
22023,15,70
22702,15,70
23190,15,69
20562,14,71
24326,15,74
25062,15,71
25640,15,70
26314,15,72
26935,15,72
27463,16,71
28128,16,75
28576,15,74
29209,15,68
30101,16,74
30370,15,72
30982,15,73
31536,15,73
32172,16,71
32736,15,69
32736,15,69
33983,15,71
33450,15,69
35293,16,74
33450,15,69
33450,15,69
36827,16,76
37622,17,75
37724,16,72
38242,16,72
33450,15,69
39292,16,71
33450,15,69
33450,15,69
40903,16,71
41395,16,71
41876,16,71
42315,16,71
42979,16,76
43282,16,71
43796,17,73
44711,16,72
44760,16,70
45383,16,76
45811,16,76
33450,15,69
33450,15,69
33450,15,69
47902,16,72
48327,16,72
48840,17,74
48949,15,70
41976,15,74
49893,15,67
50369,16,70
50703,16,72
41976,15,74
41976,15,74
41976,15,74
41976,15,74
52934,15,70
53389,15,70
53877,15,67
54352,16,76
41976,15,74
55614,16,67
55736,15,67
56223,15,68
56696,15,68
57179,15,68
57770,16,72
58407,17,74
58866,18,77
59416,16,75
59819,16,75
60310,16,72
61006,16,71
61549,16,71
61911,16,70
62589,17,73
63075,17,72
63322,16,72
63799,16,72
64439,15,72
64993,16,74
65610,16,73
66263,16,73
66620,16,72
67051,16,73
67403,14,70
67945,14,70
68484,14,70
69022,15,72
69571,15,72
70121,15,73
70718,16,73
71441,16,62
72314,17,64
72411,16,73
73155,17,75
73583,17,77
74480,16,75
74873,16,71
75424,16,69
75857,16,75
76397,16,69
77103,17,77
77798,18,74
78316,18,73
78861,17,71
79299,18,73
79853,18,79
80430,17,72
81054,18,72
81721,18,73
82032,18,77
82713,19,80
83454,20,83
83848,19,81
84435,18,72
85012,18,72
85584,18,73
86164,18,72
86758,18,78
87374,18,74
87936,19,76
88594,20,78
89084,20,76
89643,20,76
90349,20,77
90975,15,72
91671,16,74
92204,16,74
92895,17,76
93386,16,74
94055,17,76
94564,17,76
95299,17,76
95736,17,77
96343,18,81
96519,14,69
97114,15,70
97711,15,71
98305,15,71
98913,16,73
99532,16,73
100094,15,72
100771,16,72
101282,15,72
101871,15,72
102468,15,72
103199,16,60
103658,15,71
104393,16,68
105061,16,68
105447,15,71
106113,16,68
106689,16,60
107265,16,67
107993,17,70
108489,17,70
109094,18,74
109776,18,74
110603,18,73
110910,18,72
111507,18,73
112139,18,74
112704,18,74
