1,16,96
202,17,98
439,18,100
716,19,102
979,19,102
1366,20,107
1635,21,110
1875,22,112
1896,20,103
1896,20,103
1896,20,103
2385,20,103
2385,20,103
2385,20,103
3344,21,105
2385,20,103
2385,20,103
4065,21,105
4293,22,107
4532,21,105
3817,20,103
5086,21,106
5302,21,108
5494,21,107
5730,22,109
5965,22,109
6207,23,111
6207,23,111
6207,23,111
7013,24,113
7238,24,113
7469,24,113
6702,23,111
7938,24,114
7938,24,114
7938,24,114
8737,25,116
8967,25,116
8464,24,114
8464,24,114
9660,25,116
8464,24,114
8464,24,114
8464,24,114
8464,24,114
8464,24,114
8464,24,114
11224,25,117
8464,24,114
8464,24,114
11860,25,117
12065,25,117
12267,26,119
8464,24,114
8464,24,114
8464,24,114
8464,24,114
8464,24,114
8464,24,114
13432,24,114
13432,24,114
13432,24,114
14191,25,116
14376,25,116
13432,24,114
13432,24,114
13432,24,114
13432,24,114
13432,24,114
13432,24,114
15644,25,116
13432,24,114
13432,24,114
13432,24,114
13432,24,114
16511,25,117
13432,24,114
13432,24,114
13432,24,114
13432,24,114
13432,24,114
17503,25,116
17666,25,117
13432,24,114
13432,24,114
13432,24,114
13432,24,114
13432,24,114
13432,24,114
17591,22,112
17591,22,112
17591,22,112
19220,23,115
19377,23,114
19560,23,111
19721,24,113
19888,23,113
17591,22,112
20204,23,111
20343,23,114
20526,23,111
17591,22,112
17591,22,112
21091,23,113
21155,23,114
21387,23,113
21635,23,114
21770,23,113
21949,24,115
22050,24,116
22251,24,115
22397,24,115
22628,24,115
17591,22,112
17591,22,112
22986,23,115
17591,22,112
17591,22,112
23502,23,114
23675,23,114
23917,23,104
17591,22,112
24206,23,114
17591,22,112
24559,23,115
24738,23,116
24917,23,117
25096,23,114
17591,22,112
25454,23,115
17591,22,112
17591,22,112
17591,22,112
17591,22,112
26477,23,99
26549,23,114
26719,23,114
27005,23,115
27258,24,117
27366,24,118
27494,25,119
27767,26,121
27876,26,119
28108,25,117
28270,26,121
28498,26,121
28630,26,121
28814,25,120
29046,26,121
29170,26,122
29398,25,119
29584,26,122
29787,27,125
30011,27,125
30162,28,127
30384,29,129
30546,29,129
30660,30,131
30924,31,133
31104,32,135
31330,30,132
31483,30,135
31679,29,130
31848,28,129
32042,29,130
32229,29,131
32435,29,132
32685,29,131
32805,29,133
33008,29,132
33204,30,135
33405,30,137
33563,30,138
33753,31,139
33960,31,140
34094,32,134
34343,33,135
34601,33,134
34778,32,134
34935,32,136
35156,33,139
35308,32,137
35503,32,137
35749,33,140
35928,34,142
36132,34,141
36338,34,141
36435,32,137
36778,32,138
36920,33,139
37169,34,141
37302,33,141
37504,32,138
37770,33,140
37866,33,140
38095,33,140
38295,34,143
38543,35,146
38748,35,145
38865,34,142
39091,34,141
39263,34,142
39467,35,144
39660,35,144
39787,35,145
40118,36,149
40187,37,151
40377,36,151
40606,37,150
40883,37,150
41089,37,150
41302,29,122
41368,28,119
41643,29,121
41835,29,123
42138,30,125
42242,27,119
42447,27,117
42686,27,117
42782,26,118
42975,26,118
43215,27,121
43419,28,125
43625,28,122
43809,28,123
43983,28,123
44221,28,122
44393,28,113
44701,29,124
44775,29,125
45078,30,117
45165,30,117
45355,31,119
45616,31,121
45765,31,119
46073,32,121
46157,32,123
46342,16,96
46547,17,99
46806,18,101
47027,18,100
47293,19,101
47552,19,103
47847,20,106
47847,20,106
48289,20,104
47847,20,106
48828,21,109
47847,20,106
47847,20,106
49478,20,104
49806,21,109
50109,22,109
50396,23,116
50592,21,108
50829,21,107
51074,22,109
51306,21,107
51547,21,109
51775,21,107
51879,21,106
52238,21,108
52472,21,108
52707,21,109
52939,21,107
53152,21,107
53487,22,111
53621,21,108
53848,21,107
54011,21,108
54262,21,111
54602,22,111
54760,21,112
54977,21,107
55286,22,111
55483,22,113
55710,22,114
55959,22,110
56185,22,110
56494,22,112
56595,22,112
56873,23,114
56956,21,107
57300,22,111
57446,21,107
57742,22,110
57867,22,110
58065,22,114
58269,21,105
58562,22,111
58764,22,111
58887,22,110
59236,22,113
59371,22,111
59514,22,109
59711,22,110
59878,22,110
60071,22,110
60259,22,110
60453,22,110
60642,22,110
60824,21,109
61138,22,110
61205,22,111
61441,22,109
61607,22,99
61880,23,103
62044,23,102
62226,24,106
62410,25,108
62476,23,111
62709,23,104
62914,24,106
63093,23,105
63158,23,111
63382,23,106
63492,23,113
63642,22,110
63817,22,110
63163,22,112
63163,22,112
64295,22,103
64461,22,110
64625,22,110
64785,22,109
63163,22,112
65128,23,114
65246,22,110
65408,22,110
65566,22,109
65760,23,114
65727,22,109
65727,22,109
66233,23,112
66495,24,116
66682,25,118
66806,25,119
66994,26,121
67182,26,121
67290,24,117
67372,23,112
67533,23,112
65727,22,109
67966,23,115
68114,24,118
68332,25,120
68449,25,122
68660,25,121
68774,23,116
68969,23,114
69113,24,117
69275,24,118
69419,24,117
69630,25,119
69680,23,111
69849,23,108
70083,24,112
70227,24,112
70428,24,118
70662,25,122
70810,26,124
70950,25,114
71117,26,117
71299,27,119
71452,24,120
71655,24,119
71806,24,119
71975,25,122
72162,26,124
72328,27,126
72498,27,126
72701,25,125
72854,25,121
73060,26,123
73225,27,126
73440,27,126
73586,25,123
73850,26,124
73962,25,125
74161,26,125
74374,26,127
74509,26,127
74703,27,129
74890,27,129
75123,27,130
75282,28,133
75453,25,125
75641,26,127
75824,26,124
76005,26,125
76245,27,127
76417,27,128
76567,25,121
76772,26,123
77040,27,124
77163,27,126
77328,25,122
77560,26,126
77715,26,128
77971,27,128
78102,27,129
78297,27,129
78495,28,131
78715,28,131
78883,29,133
79133,29,133
79308,30,137
79458,30,136
79751,31,139
79853,31,139
80188,32,141
80311,31,137
80464,32,139
80711,33,142
80983,33,142
81013,31,133
81269,28,122
81486,29,124
81620,26,117
81908,26,118
81985,26,118
82204,27,121
82383,27,122
82596,27,121
82804,28,125
82982,28,125
83167,29,128
83450,29,127
83675,29,127
83769,29,125
83983,30,128
84186,30,128
84429,30,127
84557,26,119
84722,26,123
84953,26,120
85115,27,120
85348,27,122
85500,27,121
85724,28,123
86014,28,124
86135,28,125
86312,28,126
86510,28,127
86705,28,116
86880,28,118
87196,24,116
87228,23,117
87520,23,116
87702,24,122
87830,25,122
88011,25,122
88209,25,122
88501,26,124
88609,27,126
88916,27,126
88999,27,127
89202,27,125
89402,22,110
89602,23,111
89802,24,113
90084,25,116
90285,25,117
90390,25,119
90769,26,119
90838,27,123
91032,27,120
91188,28,121
91401,29,126
91637,30,127
91810,30,127
92050,30,128
92247,31,130
92407,30,130
92599,31,133
92790,31,133
93170,32,135
93227,31,132
93393,32,134
93605,32,134
93938,33,136
93990,32,137
94170,33,139
94369,32,139
94571,32,140
94802,33,140
95062,34,141
95195,33,141
95369,34,142
95696,35,144
95771,35,145
95975,36,146
96178,32,131
96421,33,135
96576,33,135
96797,34,136
97010,35,138
97176,35,138
97359,35,140
97741,36,141
